Circuit delay: 2230 ps

Gate slacks:
OR-U11401: 1160.35 ps
NAND-U11402: 283.11 ps
NAND-U11403: 1066.26 ps
NAND-U11404: 1086.84 ps
NAND-U11405: 299.416 ps
NAND-U11406: 641.928 ps
NAND-U11407: 618.62 ps
NAND-U11408: 299.416 ps
NAND-U11409: 299.416 ps
NAND-U11410: 1060.97 ps
NAND-U11411: 1045.07 ps
NAND-U11412: 312.219 ps
NAND-U11413: 299.416 ps
NAND-U11414: 1081.55 ps
NAND-U11415: 342.766 ps
NAND-U11416: 342.766 ps
NAND-U11417: 323.775 ps
NAND-U11418: 323.775 ps
NAND-U11419: 323.775 ps
NAND-U11420: 1086.84 ps
OR-U11421: 1133.72 ps
NAND-U11422: 1078.92 ps
NAND-U11423: 317.86 ps
NAND-U11424: 727.213 ps
NAND-U11425: 1053.57 ps
OR-U11426: 1126.98 ps
NAND-U11427: 359.281 ps
NAND-U11428: 302.086 ps
NAND-U11429: 1074.15 ps
NAND-U11430: 303.443 ps
OR-U11431: 1146.82 ps
NAND-U11432: 1060.97 ps
NAND-U11433: 1081.55 ps
NAND-U11434: 304.694 ps
NAND-U11435: 1060.97 ps
NAND-U11436: 1045.07 ps
NAND-U11437: 314.923 ps
NAND-U11438: 270.804 ps
NAND-U11439: 1081.55 ps
NAND-U11440: 317.012 ps
OR-U11441: 1146.82 ps
NAND-U11442: 1060.97 ps
NAND-U11443: 384.246 ps
NAND-U11444: 1081.55 ps
NAND-U11445: 1060.97 ps
NAND-U11446: 1045.07 ps
NAND-U11447: 392.099 ps
NAND-U11448: 355.568 ps
NAND-U11449: 1081.55 ps
NAND-U11450: 362.773 ps
OR-U11451: 1146.82 ps
NAND-U11452: 357.784 ps
NAND-U11453: 1060.97 ps
NAND-U11454: 1081.55 ps
NAND-U11455: 362.773 ps
NAND-U11456: 386.896 ps
NAND-U11457: 1060.97 ps
NAND-U11458: 1045.07 ps
NAND-U11459: 358.498 ps
NAND-U11460: 386.896 ps
NAND-U11461: 1081.55 ps
OR-U11462: 1133.72 ps
NAND-U11463: 1066.26 ps
NAND-U11464: 452.412 ps
NAND-U11465: 437.897 ps
NAND-U11466: 1099.5 ps
NAND-U11467: 523.385 ps
NOT-U11468: 539.199 ps
OR-U11469: 1129.15 ps
NAND-U11470: 1058.72 ps
NAND-U11471: 523.385 ps
NAND-U11472: 568.674 ps
NAND-U11473: 1079.3 ps
NAND-U11474: 614.442 ps
NAND-U11475: 606.729 ps
NAND-U11476: 539.199 ps
OR-U11477: 1133.72 ps
NAND-U11478: 1066.26 ps
NAND-U11479: 592.116 ps
NAND-U11480: 1099.5 ps
NAND-U11481: 968.026 ps
NOT-U11482: 1424.62 ps
NOT-U11483: 1424.62 ps
NOT-U11484: 1424.62 ps
NOT-U11485: 1424.62 ps
NOT-U11486: 1424.62 ps
NOT-U11487: 1424.62 ps
NOT-U11488: 1424.62 ps
NOT-U11489: 1424.62 ps
NOT-U11490: 1424.62 ps
NOT-U11491: 1424.62 ps
NOT-U11492: 1424.62 ps
OR-U11493: 992.183 ps
NAND-U11494: 851.802 ps
NAND-U11495: 734.247 ps
NAND-U11496: 759.959 ps
NAND-U11497: 885.909 ps
NAND-U11498: 834.851 ps
NAND-U11499: 826.773 ps
NAND-U11500: 938.529 ps
NAND-U11501: 2301.66 ps
NAND-U11502: 938.529 ps
NAND-U11503: 759.959 ps
NAND-U11504: 744.572 ps
NAND-U11505: 1028.52 ps
NAND-U11506: 325.53 ps
NAND-U11507: 938.535 ps
NAND-U11508: 938.535 ps
NAND-U11509: 759.965 ps
NAND-U11510: 763.651 ps
OR-U11511: 1110 ps
NAND-U11512: 783.367 ps
NAND-U11513: 1028.53 ps
NAND-U11514: 782.571 ps
NAND-U11515: 968.584 ps
NAND-U11516: 968.584 ps
NAND-U11517: 805.503 ps
NAND-U11518: 768.039 ps
OR-U11519: 1138.73 ps
NAND-U11520: 2335.73 ps
NAND-U11521: 302.594 ps
NAND-U11522: 807.509 ps
OR-U11523: 1120.73 ps
NAND-U11524: 971.084 ps
NAND-U11525: 890.24 ps
NAND-U11526: 850.495 ps
NAND-U11527: 850.495 ps
NAND-U11528: 329.829 ps
OR-U11529: 1110.01 ps
NAND-U11530: 867.805 ps
NAND-U11531: 850.495 ps
NAND-U11532: 850.495 ps
OR-U11533: 1110.01 ps
NAND-U11534: 886.869 ps
NAND-U11535: 357.446 ps
NAND-U11536: 825.281 ps
NAND-U11537: 825.281 ps
NAND-U11538: 863.802 ps
NAND-U11539: 863.802 ps
OR-U11540: 1138.73 ps
NAND-U11541: 899.531 ps
NAND-U11542: 848.873 ps
NAND-U11543: 848.873 ps
OR-U11544: 1135.08 ps
NAND-U11545: 919.083 ps
NAND-U11546: 794.887 ps
NAND-U11547: 830.752 ps
NAND-U11548: 821.262 ps
NAND-U11549: 821.262 ps
NAND-U11550: 941.686 ps
OR-U11551: 1135.08 ps
OR-U11552: 847.174 ps
NAND-U11553: 263.947 ps
NAND-U11554: 967.627 ps
OR-U11555: 1110 ps
NAND-U11556: 848.877 ps
NAND-U11557: 848.877 ps
NAND-U11558: 319.963 ps
NAND-U11559: 962.224 ps
OR-U11560: 1135.08 ps
NAND-U11561: 343.527 ps
NAND-U11562: 882.488 ps
OR-U11563: 1108.07 ps
NAND-U11564: 882.849 ps
NAND-U11565: 848.877 ps
NAND-U11566: 848.877 ps
NAND-U11567: 1053.62 ps
NAND-U11568: 892.828 ps
NAND-U11569: 339.626 ps
NAND-U11570: 352.744 ps
NAND-U11571: 882.488 ps
OR-U11572: 1108.07 ps
NAND-U11573: 904.796 ps
NAND-U11574: 794.887 ps
NAND-U11575: 830.752 ps
NAND-U11576: 821.262 ps
NAND-U11577: 821.262 ps
OR-U11578: 1135.08 ps
NAND-U11579: 977.541 ps
NAND-U11580: 362.604 ps
OR-U11581: 845.322 ps
OR-U11582: 1135.08 ps
NAND-U11583: 973.419 ps
NAND-U11584: 344.917 ps
NAND-U11585: 848.877 ps
NAND-U11586: 848.877 ps
NAND-U11587: 1053.62 ps
NAND-U11588: 973.419 ps
NAND-U11589: 311.027 ps
NAND-U11590: 882.488 ps
NAND-U11591: 357.235 ps
OR-U11592: 1108.07 ps
NAND-U11593: 973.418 ps
NAND-U11594: 794.887 ps
NAND-U11595: 830.752 ps
NAND-U11596: 821.262 ps
NAND-U11597: 1053.62 ps
NAND-U11598: 973.419 ps
NAND-U11599: 395.791 ps
OR-U11600: 845.322 ps
OR-U11601: 1135.08 ps
NAND-U11602: 973.419 ps
NAND-U11603: 402.995 ps
NAND-U11604: 794.887 ps
NAND-U11605: 830.752 ps
NAND-U11606: 821.262 ps
NAND-U11607: 1053.62 ps
NAND-U11608: 973.419 ps
NAND-U11609: 427.118 ps
OR-U11610: 845.322 ps
OR-U11611: 1135.08 ps
NAND-U11612: 464.712 ps
NAND-U11613: 973.419 ps
OR-U11614: 1107.76 ps
NAND-U11615: 536.792 ps
NAND-U11616: 973.417 ps
NAND-U11617: 848.877 ps
NAND-U11618: 848.877 ps
NAND-U11619: 578.003 ps
OR-U11620: 1135.08 ps
NAND-U11621: 973.419 ps
NAND-U11622: 968.026 ps
NOT-U11623: 688.319 ps
NOT-U11624: 545.198 ps
NAND-U11625: 447.816 ps
NAND-U11626: 864.48 ps
NAND-U11627: 447.816 ps
NAND-U11628: 2122.22 ps
NAND-U11629: 447.816 ps
NAND-U11630: 447.816 ps
NAND-U11631: 455.638 ps
NAND-U11632: 545.198 ps
NAND-U11633: 688.319 ps
NAND-U11634: 455.638 ps
NAND-U11635: 447.816 ps
NAND-U11636: 1047.17 ps
NAND-U11637: 688.319 ps
NAND-U11638: 545.198 ps
NAND-U11639: 455.638 ps
NAND-U11640: 447.816 ps
NAND-U11641: 1047.17 ps
NAND-U11642: 688.319 ps
NAND-U11643: 545.198 ps
NAND-U11644: 455.638 ps
NAND-U11645: 447.816 ps
NAND-U11646: 1047.17 ps
NAND-U11647: 545.198 ps
NAND-U11648: 688.319 ps
NAND-U11649: 455.638 ps
NAND-U11650: 447.816 ps
NAND-U11651: 1047.17 ps
NAND-U11652: 545.198 ps
NAND-U11653: 688.319 ps
NAND-U11654: 455.638 ps
NAND-U11655: 447.816 ps
NAND-U11656: 1047.17 ps
NAND-U11657: 545.198 ps
NAND-U11658: 688.319 ps
NAND-U11659: 455.638 ps
NAND-U11660: 447.816 ps
NAND-U11661: 1047.17 ps
NAND-U11662: 688.319 ps
NAND-U11663: 545.198 ps
NAND-U11664: 455.638 ps
NAND-U11665: 447.816 ps
NAND-U11666: 1047.17 ps
NAND-U11667: 545.198 ps
NAND-U11668: 688.319 ps
NAND-U11669: 455.638 ps
NAND-U11670: 447.816 ps
NAND-U11671: 1047.17 ps
NOT-U11672: 688.319 ps
NOT-U11673: 551.085 ps
NAND-U11674: 453.876 ps
NAND-U11675: 2090.54 ps
NAND-U11676: 864.481 ps
NAND-U11677: 453.876 ps
NAND-U11678: 2122.22 ps
NAND-U11679: 453.876 ps
NAND-U11680: 453.876 ps
NAND-U11681: 461.698 ps
NAND-U11682: 551.085 ps
NAND-U11683: 688.319 ps
NAND-U11684: 461.698 ps
NAND-U11685: 453.876 ps
NAND-U11686: 1047.17 ps
NAND-U11687: 688.319 ps
NAND-U11688: 551.085 ps
NAND-U11689: 461.698 ps
NAND-U11690: 453.876 ps
NAND-U11691: 1047.17 ps
NAND-U11692: 688.319 ps
NAND-U11693: 551.085 ps
NAND-U11694: 461.698 ps
NAND-U11695: 453.876 ps
NAND-U11696: 1047.17 ps
NAND-U11697: 551.085 ps
NAND-U11698: 688.319 ps
NAND-U11699: 461.698 ps
NAND-U11700: 453.876 ps
NAND-U11701: 1047.17 ps
NAND-U11702: 551.085 ps
NAND-U11703: 688.319 ps
NAND-U11704: 461.698 ps
NAND-U11705: 453.876 ps
NAND-U11706: 1047.17 ps
NAND-U11707: 551.085 ps
NAND-U11708: 688.319 ps
NAND-U11709: 461.698 ps
NAND-U11710: 453.876 ps
NAND-U11711: 1047.17 ps
NAND-U11712: 688.319 ps
NAND-U11713: 551.085 ps
NAND-U11714: 461.698 ps
NAND-U11715: 453.876 ps
NAND-U11716: 1047.17 ps
NAND-U11717: 551.085 ps
NAND-U11718: 688.319 ps
NAND-U11719: 461.698 ps
NAND-U11720: 453.876 ps
NAND-U11721: 1047.17 ps
NOT-U11722: 688.319 ps
NOT-U11723: 545.198 ps
NAND-U11724: 447.816 ps
NAND-U11725: 864.48 ps
NAND-U11726: 447.816 ps
NAND-U11727: 2122.22 ps
NAND-U11728: 447.816 ps
NAND-U11729: 447.816 ps
NAND-U11730: 455.638 ps
NAND-U11731: 545.198 ps
NAND-U11732: 688.319 ps
NAND-U11733: 455.638 ps
NAND-U11734: 447.816 ps
NAND-U11735: 1047.17 ps
NAND-U11736: 688.319 ps
NAND-U11737: 545.198 ps
NAND-U11738: 455.638 ps
NAND-U11739: 447.816 ps
NAND-U11740: 1047.17 ps
NAND-U11741: 688.319 ps
NAND-U11742: 545.198 ps
NAND-U11743: 455.638 ps
NAND-U11744: 447.816 ps
NAND-U11745: 1047.17 ps
NAND-U11746: 545.198 ps
NAND-U11747: 688.319 ps
NAND-U11748: 455.638 ps
NAND-U11749: 447.816 ps
NAND-U11750: 1047.17 ps
NAND-U11751: 545.198 ps
NAND-U11752: 688.319 ps
NAND-U11753: 455.638 ps
NAND-U11754: 447.816 ps
NAND-U11755: 1047.17 ps
NAND-U11756: 545.198 ps
NAND-U11757: 688.319 ps
NAND-U11758: 455.638 ps
NAND-U11759: 447.816 ps
NAND-U11760: 1047.17 ps
NAND-U11761: 688.319 ps
NAND-U11762: 545.198 ps
NAND-U11763: 455.638 ps
NAND-U11764: 447.816 ps
NAND-U11765: 1047.17 ps
NAND-U11766: 545.198 ps
NAND-U11767: 688.319 ps
NAND-U11768: 455.638 ps
NAND-U11769: 447.816 ps
NAND-U11770: 1047.17 ps
NOT-U11771: 2145.02 ps
NOT-U11772: 673.887 ps
NOT-U11773: 536.653 ps
NAND-U11774: 893.303 ps
NAND-U11775: 479.446 ps
NAND-U11776: 2151.27 ps
NAND-U11777: 479.446 ps
NAND-U11778: 479.446 ps
NAND-U11779: 426.52 ps
NAND-U11780: 2053.48 ps
NAND-U11781: 536.653 ps
NAND-U11782: 673.887 ps
NAND-U11783: 426.52 ps
NAND-U11784: 479.446 ps
NAND-U11785: 1078.9 ps
NAND-U11786: 673.887 ps
NAND-U11787: 536.653 ps
NAND-U11788: 426.52 ps
NAND-U11789: 479.446 ps
NAND-U11790: 1078.9 ps
NAND-U11791: 673.887 ps
NAND-U11792: 536.653 ps
NAND-U11793: 426.52 ps
NAND-U11794: 479.446 ps
NAND-U11795: 1078.9 ps
NAND-U11796: 536.653 ps
NAND-U11797: 673.887 ps
NAND-U11798: 426.52 ps
NAND-U11799: 479.446 ps
NAND-U11800: 1078.9 ps
NAND-U11801: 536.653 ps
NAND-U11802: 673.887 ps
NAND-U11803: 426.52 ps
NAND-U11804: 479.446 ps
NAND-U11805: 1078.9 ps
NAND-U11806: 536.653 ps
NAND-U11807: 673.887 ps
NAND-U11808: 426.52 ps
NAND-U11809: 479.446 ps
NAND-U11810: 1078.9 ps
NAND-U11811: 673.887 ps
NAND-U11812: 536.653 ps
NAND-U11813: 426.52 ps
NAND-U11814: 479.446 ps
NAND-U11815: 1078.9 ps
NAND-U11816: 536.653 ps
NAND-U11817: 673.887 ps
NAND-U11818: 426.52 ps
NAND-U11819: 479.446 ps
NAND-U11820: 1078.9 ps
NOT-U11821: 688.319 ps
NOT-U11822: 545.198 ps
NAND-U11823: 447.816 ps
NAND-U11824: 864.48 ps
NAND-U11825: 447.816 ps
NAND-U11826: 2127.7 ps
NAND-U11827: 447.816 ps
NAND-U11828: 447.816 ps
NAND-U11829: 858.183 ps
NAND-U11830: 858.183 ps
NAND-U11831: 455.638 ps
NAND-U11832: 545.198 ps
NAND-U11833: 688.319 ps
NAND-U11834: 455.638 ps
NAND-U11835: 447.816 ps
NAND-U11836: 1047.17 ps
NAND-U11837: 688.319 ps
NAND-U11838: 545.198 ps
NAND-U11839: 455.638 ps
NAND-U11840: 447.816 ps
NAND-U11841: 1047.17 ps
NAND-U11842: 688.319 ps
NAND-U11843: 545.198 ps
NAND-U11844: 455.638 ps
NAND-U11845: 447.816 ps
NAND-U11846: 1047.17 ps
NAND-U11847: 545.198 ps
NAND-U11848: 688.319 ps
NAND-U11849: 455.638 ps
NAND-U11850: 447.816 ps
NAND-U11851: 1047.17 ps
NAND-U11852: 545.198 ps
NAND-U11853: 688.319 ps
NAND-U11854: 455.638 ps
NAND-U11855: 447.816 ps
NAND-U11856: 1047.17 ps
NAND-U11857: 545.198 ps
NAND-U11858: 688.319 ps
NAND-U11859: 455.638 ps
NAND-U11860: 447.816 ps
NAND-U11861: 1047.17 ps
NAND-U11862: 688.319 ps
NAND-U11863: 545.198 ps
NAND-U11864: 455.638 ps
NAND-U11865: 447.816 ps
NAND-U11866: 1047.17 ps
NAND-U11867: 545.198 ps
NAND-U11868: 688.319 ps
NAND-U11869: 455.638 ps
NAND-U11870: 447.816 ps
NAND-U11871: 1047.17 ps
NOT-U11872: 688.319 ps
NOT-U11873: 551.085 ps
NAND-U11874: 453.876 ps
NAND-U11875: 864.481 ps
NAND-U11876: 453.876 ps
NAND-U11877: 2127.7 ps
NAND-U11878: 453.876 ps
NAND-U11879: 453.876 ps
NAND-U11880: 858.184 ps
NAND-U11881: 858.184 ps
NAND-U11882: 461.698 ps
NAND-U11883: 551.085 ps
NAND-U11884: 688.319 ps
NAND-U11885: 461.698 ps
NAND-U11886: 453.876 ps
NAND-U11887: 1047.17 ps
NAND-U11888: 688.319 ps
NAND-U11889: 551.085 ps
NAND-U11890: 461.698 ps
NAND-U11891: 453.876 ps
NAND-U11892: 1047.17 ps
NAND-U11893: 688.319 ps
NAND-U11894: 551.085 ps
NAND-U11895: 461.698 ps
NAND-U11896: 453.876 ps
NAND-U11897: 1047.17 ps
NAND-U11898: 551.085 ps
NAND-U11899: 688.319 ps
NAND-U11900: 461.698 ps
NAND-U11901: 453.876 ps
NAND-U11902: 1047.17 ps
NAND-U11903: 551.085 ps
NAND-U11904: 688.319 ps
NAND-U11905: 461.698 ps
NAND-U11906: 453.876 ps
NAND-U11907: 1047.17 ps
NAND-U11908: 551.085 ps
NAND-U11909: 688.319 ps
NAND-U11910: 461.698 ps
NAND-U11911: 453.876 ps
NAND-U11912: 1047.17 ps
NAND-U11913: 688.319 ps
NAND-U11914: 551.085 ps
NAND-U11915: 461.698 ps
NAND-U11916: 453.876 ps
NAND-U11917: 1047.17 ps
NAND-U11918: 551.085 ps
NAND-U11919: 688.319 ps
NAND-U11920: 461.698 ps
NAND-U11921: 453.876 ps
NAND-U11922: 1047.17 ps
NOT-U11923: 2133.48 ps
NOT-U11924: 673.887 ps
NOT-U11925: 530.766 ps
NAND-U11926: 893.302 ps
NAND-U11927: 473.389 ps
NAND-U11928: 2162.25 ps
NAND-U11929: 473.389 ps
NAND-U11930: 473.389 ps
NAND-U11931: 420.464 ps
NAND-U11932: 2053.48 ps
NAND-U11933: 530.766 ps
NAND-U11934: 673.887 ps
NAND-U11935: 420.464 ps
NAND-U11936: 473.389 ps
NAND-U11937: 1078.9 ps
NAND-U11938: 673.887 ps
NAND-U11939: 530.766 ps
NAND-U11940: 420.464 ps
NAND-U11941: 473.389 ps
NAND-U11942: 1078.9 ps
NAND-U11943: 673.887 ps
NAND-U11944: 530.766 ps
NAND-U11945: 420.464 ps
NAND-U11946: 473.389 ps
NAND-U11947: 1078.9 ps
NAND-U11948: 530.766 ps
NAND-U11949: 673.887 ps
NAND-U11950: 420.464 ps
NAND-U11951: 473.389 ps
NAND-U11952: 1078.9 ps
NAND-U11953: 530.766 ps
NAND-U11954: 673.887 ps
NAND-U11955: 420.464 ps
NAND-U11956: 473.389 ps
NAND-U11957: 1078.9 ps
NAND-U11958: 530.766 ps
NAND-U11959: 673.887 ps
NAND-U11960: 420.464 ps
NAND-U11961: 473.389 ps
NAND-U11962: 1078.9 ps
NAND-U11963: 673.887 ps
NAND-U11964: 530.766 ps
NAND-U11965: 420.464 ps
NAND-U11966: 473.389 ps
NAND-U11967: 1078.9 ps
NAND-U11968: 530.766 ps
NAND-U11969: 673.887 ps
NAND-U11970: 420.464 ps
NAND-U11971: 473.389 ps
NAND-U11972: 1078.9 ps
NAND-U11973: 488.319 ps
NAND-U11974: 864.472 ps
NAND-U11975: 488.319 ps
NAND-U11976: 2133.21 ps
NAND-U11977: 488.319 ps
NAND-U11978: 488.319 ps
NAND-U11979: 858.177 ps
NAND-U11980: 858.177 ps
NAND-U11981: 496.142 ps
NAND-U11982: 586.73 ps
NAND-U11983: 682.813 ps
NAND-U11984: 496.142 ps
NAND-U11985: 488.319 ps
NAND-U11986: 1047.17 ps
NAND-U11987: 682.813 ps
NAND-U11988: 586.73 ps
NAND-U11989: 496.142 ps
NAND-U11990: 488.319 ps
NAND-U11991: 1047.17 ps
NAND-U11992: 682.813 ps
NAND-U11993: 586.73 ps
NAND-U11994: 496.142 ps
NAND-U11995: 488.319 ps
NAND-U11996: 1047.17 ps
NAND-U11997: 586.73 ps
NAND-U11998: 682.813 ps
NAND-U11999: 496.142 ps
NAND-U12000: 488.319 ps
NAND-U12001: 1047.17 ps
NAND-U12002: 586.73 ps
NAND-U12003: 682.813 ps
NAND-U12004: 496.142 ps
NAND-U12005: 488.319 ps
NAND-U12006: 1047.17 ps
NAND-U12007: 586.73 ps
NAND-U12008: 682.813 ps
NAND-U12009: 496.142 ps
NAND-U12010: 488.319 ps
NAND-U12011: 1047.17 ps
NAND-U12012: 682.813 ps
NAND-U12013: 586.73 ps
NAND-U12014: 496.142 ps
NAND-U12015: 488.319 ps
NAND-U12016: 1047.17 ps
NAND-U12017: 586.73 ps
NAND-U12018: 682.813 ps
NAND-U12019: 496.142 ps
NAND-U12020: 488.319 ps
NAND-U12021: 1047.17 ps
NOT-U12022: 2117.43 ps
NOT-U12023: 694.276 ps
NOT-U12024: 566.272 ps
NAND-U12025: 452.9 ps
NAND-U12026: 2089.52 ps
NAND-U12027: 878.698 ps
NAND-U12028: 465.355 ps
NAND-U12029: 2122.18 ps
NAND-U12030: 465.355 ps
NAND-U12031: 465.355 ps
NAND-U12032: 566.272 ps
NAND-U12033: 694.276 ps
NAND-U12034: 465.355 ps
NAND-U12035: 452.9 ps
NAND-U12036: 1047.17 ps
NAND-U12037: 694.276 ps
NAND-U12038: 566.272 ps
NAND-U12039: 465.355 ps
NAND-U12040: 452.9 ps
NAND-U12041: 1047.17 ps
NAND-U12042: 694.276 ps
NAND-U12043: 566.272 ps
NAND-U12044: 465.355 ps
NAND-U12045: 452.9 ps
NAND-U12046: 1047.17 ps
NAND-U12047: 566.272 ps
NAND-U12048: 694.276 ps
NAND-U12049: 465.355 ps
NAND-U12050: 452.9 ps
NAND-U12051: 1047.17 ps
NAND-U12052: 566.272 ps
NAND-U12053: 694.276 ps
NAND-U12054: 465.355 ps
NAND-U12055: 452.9 ps
NAND-U12056: 1047.17 ps
NAND-U12057: 566.272 ps
NAND-U12058: 694.276 ps
NAND-U12059: 465.355 ps
NAND-U12060: 452.9 ps
NAND-U12061: 1047.17 ps
NAND-U12062: 694.276 ps
NAND-U12063: 566.272 ps
NAND-U12064: 465.355 ps
NAND-U12065: 452.9 ps
NAND-U12066: 1047.17 ps
NAND-U12067: 566.272 ps
NAND-U12068: 694.276 ps
NAND-U12069: 465.355 ps
NAND-U12070: 452.9 ps
NAND-U12071: 1047.17 ps
NOT-U12072: 2141.79 ps
NOT-U12073: 694.276 ps
NOT-U12074: 572.133 ps
NAND-U12075: 458.941 ps
NAND-U12076: 2089.52 ps
NAND-U12077: 878.699 ps
NAND-U12078: 471.398 ps
NAND-U12079: 2122.18 ps
NAND-U12080: 471.398 ps
NAND-U12081: 471.398 ps
NAND-U12082: 572.133 ps
NAND-U12083: 694.276 ps
NAND-U12084: 471.398 ps
NAND-U12085: 458.941 ps
NAND-U12086: 1047.17 ps
NAND-U12087: 694.276 ps
NAND-U12088: 572.133 ps
NAND-U12089: 471.398 ps
NAND-U12090: 458.941 ps
NAND-U12091: 1047.17 ps
NAND-U12092: 694.276 ps
NAND-U12093: 572.133 ps
NAND-U12094: 471.398 ps
NAND-U12095: 458.941 ps
NAND-U12096: 1047.17 ps
NAND-U12097: 572.133 ps
NAND-U12098: 694.276 ps
NAND-U12099: 471.398 ps
NAND-U12100: 458.941 ps
NAND-U12101: 1047.17 ps
NAND-U12102: 572.133 ps
NAND-U12103: 694.276 ps
NAND-U12104: 471.398 ps
NAND-U12105: 458.941 ps
NAND-U12106: 1047.17 ps
NAND-U12107: 572.133 ps
NAND-U12108: 694.276 ps
NAND-U12109: 471.398 ps
NAND-U12110: 458.941 ps
NAND-U12111: 1047.17 ps
NAND-U12112: 694.276 ps
NAND-U12113: 572.133 ps
NAND-U12114: 471.398 ps
NAND-U12115: 458.941 ps
NAND-U12116: 1047.17 ps
NAND-U12117: 572.133 ps
NAND-U12118: 694.276 ps
NAND-U12119: 471.398 ps
NAND-U12120: 458.941 ps
NAND-U12121: 1047.17 ps
NOT-U12122: 2102.64 ps
NOT-U12123: 706.079 ps
NOT-U12124: 566.272 ps
NAND-U12125: 452.9 ps
NAND-U12126: 2089.52 ps
NAND-U12127: 878.698 ps
NAND-U12128: 465.355 ps
NAND-U12129: 2122.18 ps
NAND-U12130: 465.355 ps
NAND-U12131: 465.355 ps
NAND-U12132: 566.272 ps
NAND-U12133: 706.079 ps
NAND-U12134: 465.355 ps
NAND-U12135: 452.9 ps
NAND-U12136: 1047.17 ps
NAND-U12137: 706.079 ps
NAND-U12138: 566.272 ps
NAND-U12139: 465.355 ps
NAND-U12140: 452.9 ps
NAND-U12141: 1047.17 ps
NAND-U12142: 706.079 ps
NAND-U12143: 566.272 ps
NAND-U12144: 465.355 ps
NAND-U12145: 452.9 ps
NAND-U12146: 1047.17 ps
NAND-U12147: 566.272 ps
NAND-U12148: 706.079 ps
NAND-U12149: 465.355 ps
NAND-U12150: 452.9 ps
NAND-U12151: 1047.17 ps
NAND-U12152: 566.272 ps
NAND-U12153: 706.079 ps
NAND-U12154: 465.355 ps
NAND-U12155: 452.9 ps
NAND-U12156: 1047.17 ps
NAND-U12157: 566.272 ps
NAND-U12158: 706.079 ps
NAND-U12159: 465.355 ps
NAND-U12160: 452.9 ps
NAND-U12161: 1047.17 ps
NAND-U12162: 706.079 ps
NAND-U12163: 566.272 ps
NAND-U12164: 465.355 ps
NAND-U12165: 452.9 ps
NAND-U12166: 1047.17 ps
NAND-U12167: 566.272 ps
NAND-U12168: 706.079 ps
NAND-U12169: 465.355 ps
NAND-U12170: 452.9 ps
NAND-U12171: 1047.17 ps
NOT-U12172: 2144.12 ps
NOT-U12173: 706.079 ps
NOT-U12174: 572.133 ps
NAND-U12175: 458.941 ps
NAND-U12176: 2089.52 ps
NAND-U12177: 878.699 ps
NAND-U12178: 471.398 ps
NAND-U12179: 2122.18 ps
NAND-U12180: 471.398 ps
NAND-U12181: 471.398 ps
NAND-U12182: 572.133 ps
NAND-U12183: 706.079 ps
NAND-U12184: 471.398 ps
NAND-U12185: 458.941 ps
NAND-U12186: 1047.17 ps
NAND-U12187: 706.079 ps
NAND-U12188: 572.133 ps
NAND-U12189: 471.398 ps
NAND-U12190: 458.941 ps
NAND-U12191: 1047.17 ps
NAND-U12192: 706.079 ps
NAND-U12193: 572.133 ps
NAND-U12194: 471.398 ps
NAND-U12195: 458.941 ps
NAND-U12196: 1047.17 ps
NAND-U12197: 572.133 ps
NAND-U12198: 706.079 ps
NAND-U12199: 471.398 ps
NAND-U12200: 458.941 ps
NAND-U12201: 1047.17 ps
NAND-U12202: 572.133 ps
NAND-U12203: 706.079 ps
NAND-U12204: 471.398 ps
NAND-U12205: 458.941 ps
NAND-U12206: 1047.17 ps
NAND-U12207: 572.133 ps
NAND-U12208: 706.079 ps
NAND-U12209: 471.398 ps
NAND-U12210: 458.941 ps
NAND-U12211: 1047.17 ps
NAND-U12212: 706.079 ps
NAND-U12213: 572.133 ps
NAND-U12214: 471.398 ps
NAND-U12215: 458.941 ps
NAND-U12216: 1047.17 ps
NAND-U12217: 572.133 ps
NAND-U12218: 706.079 ps
NAND-U12219: 471.398 ps
NAND-U12220: 458.941 ps
NAND-U12221: 1047.17 ps
NOT-U12222: 2117.43 ps
NOT-U12223: 694.276 ps
NOT-U12224: 566.272 ps
NAND-U12225: 452.9 ps
NAND-U12226: 2089.52 ps
NAND-U12227: 878.698 ps
NAND-U12228: 465.355 ps
NAND-U12229: 2127.66 ps
NAND-U12230: 465.355 ps
NAND-U12231: 465.355 ps
NAND-U12232: 566.272 ps
NAND-U12233: 694.276 ps
NAND-U12234: 465.355 ps
NAND-U12235: 452.9 ps
NAND-U12236: 1047.17 ps
NAND-U12237: 694.276 ps
NAND-U12238: 566.272 ps
NAND-U12239: 465.355 ps
NAND-U12240: 452.9 ps
NAND-U12241: 1047.17 ps
NAND-U12242: 694.276 ps
NAND-U12243: 566.272 ps
NAND-U12244: 465.355 ps
NAND-U12245: 452.9 ps
NAND-U12246: 1047.17 ps
NAND-U12247: 566.272 ps
NAND-U12248: 694.276 ps
NAND-U12249: 465.355 ps
NAND-U12250: 452.9 ps
NAND-U12251: 1047.17 ps
NAND-U12252: 566.272 ps
NAND-U12253: 694.276 ps
NAND-U12254: 465.355 ps
NAND-U12255: 452.9 ps
NAND-U12256: 1047.17 ps
NAND-U12257: 566.272 ps
NAND-U12258: 694.276 ps
NAND-U12259: 465.355 ps
NAND-U12260: 452.9 ps
NAND-U12261: 1047.17 ps
NAND-U12262: 694.276 ps
NAND-U12263: 566.272 ps
